지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일조시간(hr)
212,홍천,2013-04,8.9,24.3,-2.8,58.2,198.7
212,홍천,2013-05,17.5,32.1,5.2,94.6,225.7
212,홍천,2013-06,23.3,33.8,11.5,85,230.8
212,홍천,2013-07,25.4,33.3,19.8,637.6,126.8
212,홍천,2013-08,26.3,34.6,18.8,105.5,215.7
212,홍천,2013-09,19.6,30.5,8.2,132.5,167.7
212,홍천,2013-10,13,28.2,.7,9,210.2
212,홍천,2013-11,4,21,-9.4,54.2,163.3
212,홍천,2013-12,-2.4,11,-15.1,15.2,148.6
212,홍천,2014-01,-2.9,9.5,-15.2,5,163.8
212,홍천,2014-02,-.2,15.9,-12.5,13,159.8
212,홍천,2014-03,6.4,23.9,-7.8,9.3,218
212,홍천,2014-04,13,27.2,-1.1,33.1,201.4
212,홍천,2014-05,18.4,35,2.7,45.5,296.4
212,홍천,2014-06,22.6,33.9,13.1,58.2,184.8
212,홍천,2014-07,25.5,35.7,17.3,182.8,213.7
212,홍천,2014-08,23.7,36.1,15,164.1,142.5
212,홍천,2014-09,19.9,31.3,10.1,103.6,195.4
212,홍천,2014-10,12.6,28.9,-.3,54.3,205.3
212,홍천,2014-11,6.2,18.9,-5.3,23.6,163.9
212,홍천,2014-12,-4.8,9,-19.9,11,182.4
212,홍천,2015-01,-2.8,8.6,-15.3,7.6,172.1
212,홍천,2015-02,-.3,13.7,-16.4,12,172.3
212,홍천,2015-03,5.2,22.7,-9,11,266.4
212,홍천,2015-04,12.1,29.4,.2,97,206.9
212,홍천,2015-05,18.7,33.5,3.6,31,290.8
212,홍천,2015-06,22.8,34.9,10.4,51.7,259.3
212,홍천,2015-07,24.8,36.4,14.6,198.6,176.1
212,홍천,2015-08,25.4,37.1,14.6,114.6,219.8
212,홍천,2015-09,19.6,30.4,9.5,42.5,236.2
212,홍천,2015-10,13.1,27.2,-3.6,41.1,218.5
212,홍천,2015-11,7.7,19.9,-6.4,116.8,95.9
212,홍천,2015-12,-.1,10.9,-13.6,16.1,145.3
212,홍천,2016-01,-4.7,9.8,-19.3,.1,187.9
212,홍천,2016-02,-1.1,13.9,-14.8,35.4,186.2
212,홍천,2016-03,5.8,22.1,-12.7,39.7,229.3
212,홍천,2016-04,13.8,29.6,1.1,76,229.4
212,홍천,2016-05,18.7,33.3,6.5,98.6,279.2
212,홍천,2016-06,23.1,32.5,10.3,54.5,248.6
212,홍천,2016-07,25.3,34.8,17.6,429.4,162.4
212,홍천,2016-08,26.6,36.6,11.3,38.5,226.9
212,홍천,2016-09,21,31.5,9.2,61.4,175
212,홍천,2016-10,14.3,29.1,-1.5,69.6,161.3
212,홍천,2016-11,5.1,18.1,-8.8,9.9,155.6
212,홍천,2016-12,-.5,12.9,-13.8,54.8,136.3
212,홍천,2017-01,-3.7,11.5,-18.2,10.5,190.8
212,홍천,2017-02,-1.6,12.3,-15.4,7.8,207.3
212,홍천,2017-03,4.7,19.4,-7.5,18.8,217.9
212,홍천,2017-04,13.1,29,-.6,48.6,264.1
212,홍천,2017-05,18.5,30.5,5.5,22.8,286.3
212,홍천,2017-06,22.3,35,9.4,41.3,273.8
212,홍천,2017-07,26.1,35.2,20.5,578.4,132
212,홍천,2017-08,24.4,37.2,13.7,326.1,169.2
212,홍천,2017-09,19.1,29.9,6.3,50.4,214.6
212,홍천,2017-10,13.3,27.6,-2.9,40,187.1
212,홍천,2017-11,3.4,18.3,-9.6,27.3,179.8
212,홍천,2017-12,-4.3,8.3,-17.9,20.2,179.5
212,홍천,2018-01,-6.1,8,-21.7,3.7,193.4
212,홍천,2018-02,-3.6,10.9,-19.5,24.6,199.2
212,홍천,2018-03,6.8,23.1,-8.2,42.8,208.1
212,홍천,2018-04,12,29.5,-2.6,143.8,216.7
212,홍천,2018-05,17.1,31.5,3.6,268.6,242.7
212,홍천,2018-06,22.6,33.9,11.3,101.4,255.7
212,홍천,2018-07,26.6,38.5,13.8,204.5,252.5
212,홍천,2018-08,27.2,41,15.8,300.6,234.4
212,홍천,2018-09,19.2,30.9,7.6,77,200.3
212,홍천,2018-10,10.2,25.6,-1.7,110,192.7
212,홍천,2018-11,5.2,20,-6.3,55.5,141
212,홍천,2018-12,-3,12.9,-17.3,16.1,176.7
212,홍천,2019-01,-3.5,8.8,-14.9,0,215.5
212,홍천,2019-02,-.1,13.8,-12.5,20,193.4
212,홍천,2019-03,5.7,18.9,-5.6,38.5,186
212,홍천,2019-04,11.1,29.6,-4.4,58.1,197.3
212,홍천,2019-05,18.7,34.6,2.7,15,295.3
212,홍천,2019-06,21.9,33.3,10.2,65.6,234
212,홍천,2019-07,25.3,36.5,15.4,198.6,138.1
212,홍천,2019-08,26.1,37.1,17,215.1,229.9
212,홍천,2019-09,21,32,11.6,136.7,128.9
212,홍천,2019-10,14.1,27.5,2.1,57,164.4
212,홍천,2019-11,5.6,21.3,-6.2,56.9,160.6
212,홍천,2019-12,-.2,12.5,-12.5,9.9,132.3
212,홍천,2020-01,-.2,12.2,-10.4,61.1,159.8
212,홍천,2020-02,1.2,16.8,-14.4,45,171.3
212,홍천,2020-03,6.8,23.5,-5.9,17,238.6
212,홍천,2020-04,10.1,24.8,-2.8,14.2,254.3
212,홍천,2020-05,17.2,29.8,6.3,105,185.1
212,홍천,2020-06,23.2,35.7,12.3,90.1,213.1
212,홍천,2020-07,22.8,32.7,16.2,213.9,130
212,홍천,2020-08,25.5,35.5,19.3,744.8,88.4
212,홍천,2020-09,18.9,30.2,8.7,136.3,141.9
212,홍천,2020-10,11.2,23.6,-1.3,1.7,196.8
212,홍천,2020-11,5.6,20.8,-7.3,50.6,157.4
212,홍천,2020-12,-3.3,10.4,-18.2,6.1,168.8
212,홍천,2021-01,-4.8,12.6,-21.5,16,164.4
212,홍천,2021-02,1.1,20.1,-12.7,4.3,195.8
212,홍천,2021-03,7.4,23.2,-5,111.1,201.1
212,홍천,2021-04,12.4,28.6,-.1,100.1,212
212,홍천,2021-05,15.6,29.9,3,175,184.4
212,홍천,2021-06,21.4,32,10.8,67.2,181.5
212,홍천,2021-07,26.3,36.9,18.3,105.6,220.7
212,홍천,2021-08,24,34.1,16.5,152.9,131.8
212,홍천,2021-09,20.4,29.4,12.9,122.7,162.9
212,홍천,2021-10,13.1,28.5,-1.1,41.2,126.3
212,홍천,2021-11,5.7,20.7,-6,50.7,124
212,홍천,2021-12,-1.6,10.8,-17.1,3.5,113.9
212,홍천,2022-01,-4.5,7.8,-15.5,3.1,144.4
212,홍천,2022-02,-2.9,10.7,-14.7,5.9,173.1
212,홍천,2022-03,6.1,19.8,-6.7,83.8,164.4
212,홍천,2022-04,13.2,27.3,-1,45.7,250.8
212,홍천,2022-05,17.1,30.7,3.3,10.9,264
212,홍천,2022-06,21.9,33.7,9.1,301,146.3
212,홍천,2022-07,25.5,35.6,19.3,226.8,149.8
212,홍천,2022-08,24.3,33.3,13.4,595.4,104.7
212,홍천,2022-09,19.5,31.3,7.9,242.9,164.1
212,홍천,2022-10,11.9,26.9,.3,143.1,141.7
212,홍천,2022-11,6.8,21.8,-7.3,41.5,138.3
212,홍천,2022-12,-5.5,7.8,-17.7,7.6,121.9
212,홍천,2023-01,-4.4,10.1,-20.9,49.9,138.3
212,홍천,2023-02,.2,13.5,-10.7,1,157.2
212,홍천,2023-03,8,25.5,-5.5,8.9,227.8
212,홍천,2023-04,12.4,28.7,-1.2,59.8,167.6
212,홍천,2023-05,17.7,31.1,2.2,135,235.5
212,홍천,2023-06,22.3,34.1,12.1,164.9,211.5
212,홍천,2023-07,25.5,34.7,17.8,452,150.7
212,홍천,2023-08,25.7,36.8,19,144.6,172
212,홍천,2023-09,21.5,32.1,12.9,154,144
212,홍천,2023-10,12.3,23.2,.5,35.3,146.4
212,홍천,2023-11,4.9,25.1,-7.9,89.9,131.1
212,홍천,2023-12,-1.1,16.3,-16,97.1,107.3
212,홍천,2024-01,-2.2,11,-16.1,11.6,116.9
212,홍천,2024-02,2,17.7,-7.4,71,90.1
212,홍천,2024-03,5.3,23.5,-10.5,35,176.9
212,홍천,2024-04,14.8,30.9,1.2,38.3,193.1
212,홍천,2024-05,17.1,29,5.5,99.5,250.9
212,홍천,2024-06,22.8,35.5,9.3,135.9,264.7
212,홍천,2024-07,25.6,34.2,20.2,423.2,111.1
212,홍천,2024-08,27.5,35.6,19,106.9,216.2
212,홍천,2024-09,23.1,34.8,11.5,171.4,146.5
212,홍천,2024-10,14.1,24.3,4.9,106.2,114.5
212,홍천,2024-11,7.2,22.7,-5.3,43.3,139.7
212,홍천,2024-12,-1.9,11.4,-12.5,2.4,139.2
212,홍천,2025-01,-3.5,9,-18.1,9.9,111.2
216,태백,2005-01,-5.2,6.5,-16.7,33.5,215.4
216,태백,2005-02,-5.3,6.6,-18,33.9,196.9
216,태백,2005-03,.9,16.5,-13.6,68.1,251.8
216,태백,2005-04,10.6,29.7,-4.6,59,284.4
216,태백,2005-05,13.8,26.7,2.4,53,310.4
216,태백,2005-06,19.7,35,7.9,116,280.7
216,태백,2005-07,21.8,34.2,15,337,225.9
216,태백,2005-08,21.5,31.7,12,191,150.8
216,태백,2005-09,16.7,29.3,5.8,279,117.1
216,태백,2005-10,10.4,22.2,-1.8,41.5,163
216,태백,2005-11,5,20.2,-8.3,13.5,195
216,태백,2005-12,-6.4,7.6,-17.2,.8,199.6
216,태백,2006-01,-3.7,8.6,-16.2,28.9,156.1
